,월,평일/주말,요일,시간대,오전/오후,주간/야간,사고유형,건수
1989,08,평일,목,18시-20시,오후,야간,부상자수,399
1990,08,평일,목,20시-22시,오후,야간,부상자수,299
1991,08,평일,목,22시-24시,오후,야간,부상자수,199
1992,08,평일,금,00시-02시,오전,야간,부상자수,43
1993,08,평일,금,02시-04시,오전,야간,부상자수,26
1994,08,평일,금,04시-06시,오전,야간,부상자수,58
1995,08,평일,금,06시-08시,오전,야간,부상자수,150
1996,08,평일,금,08시-10시,오전,주간,부상자수,319
1997,08,평일,금,10시-12시,오전,주간,부상자수,289
1998,08,평일,금,12시-14시,오후,주간,부상자수,419
1999,08,평일,금,14시-16시,오후,주간,부상자수,467
2000,08,평일,금,16시-18시,오후,주간,부상자수,495
2001,08,평일,금,18시-20시,오후,야간,부상자수,443
2002,08,평일,금,20시-22시,오후,야간,부상자수,361
2003,08,평일,금,22시-24시,오후,야간,부상자수,235
2004,08,주말,토,00시-02시,오전,야간,부상자수,87
2005,08,주말,토,02시-04시,오전,야간,부상자수,55
2006,08,주말,토,04시-06시,오전,야간,부상자수,56
2007,08,주말,토,06시-08시,오전,야간,부상자수,114
2008,08,주말,토,08시-10시,오전,주간,부상자수,218
2009,08,주말,토,10시-12시,오전,주간,부상자수,390
2010,08,주말,토,12시-14시,오후,주간,부상자수,491
2011,08,주말,토,14시-16시,오후,주간,부상자수,436
2012,08,주말,토,16시-18시,오후,주간,부상자수,400
2013,08,주말,토,18시-20시,오후,야간,부상자수,343
2014,08,주말,토,20시-22시,오후,야간,부상자수,345
2015,08,주말,토,22시-24시,오후,야간,부상자수,219
2016,09,주말,일,00시-02시,오전,야간,사고건수,48
2017,09,주말,일,02시-04시,오전,야간,사고건수,29
2018,09,주말,일,04시-06시,오전,야간,사고건수,37
2019,09,주말,일,06시-08시,오전,야간,사고건수,40
2020,09,주말,일,08시-10시,오전,주간,사고건수,93
2021,09,주말,일,10시-12시,오전,주간,사고건수,182
2022,09,주말,일,12시-14시,오후,주간,사고건수,224
2023,09,주말,일,14시-16시,오후,주간,사고건수,248
2024,09,주말,일,16시-18시,오후,주간,사고건수,269
2025,09,주말,일,18시-20시,오후,야간,사고건수,237
2026,09,주말,일,20시-22시,오후,야간,사고건수,168
2027,09,주말,일,22시-24시,오후,야간,사고건수,105
2028,09,평일,월,00시-02시,오전,야간,사고건수,50
2029,09,평일,월,02시-04시,오전,야간,사고건수,29
2030,09,평일,월,04시-06시,오전,야간,사고건수,40
2031,09,평일,월,06시-08시,오전,야간,사고건수,135
2032,09,평일,월,08시-10시,오전,주간,사고건수,225
2033,09,평일,월,10시-12시,오전,주간,사고건수,272
2034,09,평일,월,12시-14시,오후,주간,사고건수,278
2035,09,평일,월,14시-16시,오후,주간,사고건수,250
2036,09,평일,월,16시-18시,오후,주간,사고건수,290
2037,09,평일,월,18시-20시,오후,야간,사고건수,329
2038,09,평일,월,20시-22시,오후,야간,사고건수,215
2039,09,평일,월,22시-24시,오후,야간,사고건수,148
2040,09,평일,화,00시-02시,오전,야간,사고건수,53
2041,09,평일,화,02시-04시,오전,야간,사고건수,24
2042,09,평일,화,04시-06시,오전,야간,사고건수,52
2043,09,평일,화,06시-08시,오전,야간,사고건수,106
2044,09,평일,화,08시-10시,오전,주간,사고건수,243
2045,09,평일,화,10시-12시,오전,주간,사고건수,222
2046,09,평일,화,12시-14시,오후,주간,사고건수,246
2047,09,평일,화,14시-16시,오후,주간,사고건수,262
2048,09,평일,화,16시-18시,오후,주간,사고건수,300
2049,09,평일,화,18시-20시,오후,야간,사고건수,321
2050,09,평일,화,20시-22시,오후,야간,사고건수,248
2051,09,평일,화,22시-24시,오후,야간,사고건수,155
2052,09,평일,수,00시-02시,오전,야간,사고건수,83
2053,09,평일,수,02시-04시,오전,야간,사고건수,41
2054,09,평일,수,04시-06시,오전,야간,사고건수,52
2055,09,평일,수,06시-08시,오전,야간,사고건수,142
2056,09,평일,수,08시-10시,오전,주간,사고건수,309
2057,09,평일,수,10시-12시,오전,주간,사고건수,290
2058,09,평일,수,12시-14시,오후,주간,사고건수,329
2059,09,평일,수,14시-16시,오후,주간,사고건수,374
2060,09,평일,수,16시-18시,오후,주간,사고건수,394
2061,09,평일,수,18시-20시,오후,야간,사고건수,416
2062,09,평일,수,20시-22시,오후,야간,사고건수,268
2063,09,평일,수,22시-24시,오후,야간,사고건수,215
2064,09,평일,목,00시-02시,오전,야간,사고건수,58
2065,09,평일,목,02시-04시,오전,야간,사고건수,27
2066,09,평일,목,04시-06시,오전,야간,사고건수,55
2067,09,평일,목,06시-08시,오전,야간,사고건수,182
2068,09,평일,목,08시-10시,오전,주간,사고건수,368
2069,09,평일,목,10시-12시,오전,주간,사고건수,303
2070,09,평일,목,12시-14시,오후,주간,사고건수,340
2071,09,평일,목,14시-16시,오후,주간,사고건수,387
2072,09,평일,목,16시-18시,오후,주간,사고건수,427
2073,09,평일,목,18시-20시,오후,야간,사고건수,433
2074,09,평일,목,20시-22시,오후,야간,사고건수,247
2075,09,평일,목,22시-24시,오후,야간,사고건수,194
2076,09,평일,금,00시-02시,오전,야간,사고건수,61
2077,09,평일,금,02시-04시,오전,야간,사고건수,18
2078,09,평일,금,04시-06시,오전,야간,사고건수,59
2079,09,평일,금,06시-08시,오전,야간,사고건수,127
2080,09,평일,금,08시-10시,오전,주간,사고건수,276
2081,09,평일,금,10시-12시,오전,주간,사고건수,249
2082,09,평일,금,12시-14시,오후,주간,사고건수,270
2083,09,평일,금,14시-16시,오후,주간,사고건수,303
2084,09,평일,금,16시-18시,오후,주간,사고건수,411
2085,09,평일,금,18시-20시,오후,야간,사고건수,383
2086,09,평일,금,20시-22시,오후,야간,사고건수,246
2087,09,평일,금,22시-24시,오후,야간,사고건수,190
2088,09,주말,토,00시-02시,오전,야간,사고건수,69
2089,09,주말,토,02시-04시,오전,야간,사고건수,29
2090,09,주말,토,04시-06시,오전,야간,사고건수,31
2091,09,주말,토,06시-08시,오전,야간,사고건수,86
2092,09,주말,토,08시-10시,오전,주간,사고건수,176
2093,09,주말,토,10시-12시,오전,주간,사고건수,320
2094,09,주말,토,12시-14시,오후,주간,사고건수,324
2095,09,주말,토,14시-16시,오후,주간,사고건수,303
2096,09,주말,토,16시-18시,오후,주간,사고건수,294
2097,09,주말,토,18시-20시,오후,야간,사고건수,272
2098,09,주말,토,20시-22시,오후,야간,사고건수,228
2099,09,주말,토,22시-24시,오후,야간,사고건수,180
2100,09,주말,일,00시-02시,오전,야간,사망자수,2
2101,09,주말,일,02시-04시,오전,야간,사망자수,1
2102,09,주말,일,04시-06시,오전,야간,사망자수,0
2103,09,주말,일,06시-08시,오전,야간,사망자수,1
2104,09,주말,일,08시-10시,오전,주간,사망자수,2
2105,09,주말,일,10시-12시,오전,주간,사망자수,4
2106,09,주말,일,12시-14시,오후,주간,사망자수,2
2107,09,주말,일,14시-16시,오후,주간,사망자수,3
2108,09,주말,일,16시-18시,오후,주간,사망자수,5
2109,09,주말,일,18시-20시,오후,야간,사망자수,3
2110,09,주말,일,20시-22시,오후,야간,사망자수,1
2111,09,주말,일,22시-24시,오후,야간,사망자수,1
2112,09,평일,월,00시-02시,오전,야간,사망자수,0
2113,09,평일,월,02시-04시,오전,야간,사망자수,3
2114,09,평일,월,04시-06시,오전,야간,사망자수,1
2115,09,평일,월,06시-08시,오전,야간,사망자수,1
2116,09,평일,월,08시-10시,오전,주간,사망자수,1
2117,09,평일,월,10시-12시,오전,주간,사망자수,8
2118,09,평일,월,12시-14시,오후,주간,사망자수,2
2119,09,평일,월,14시-16시,오후,주간,사망자수,1
2120,09,평일,월,16시-18시,오후,주간,사망자수,6
2121,09,평일,월,18시-20시,오후,야간,사망자수,2
2122,09,평일,월,20시-22시,오후,야간,사망자수,4
2123,09,평일,월,22시-24시,오후,야간,사망자수,5
2124,09,평일,화,00시-02시,오전,야간,사망자수,5
2125,09,평일,화,02시-04시,오전,야간,사망자수,1
2126,09,평일,화,04시-06시,오전,야간,사망자수,4
2127,09,평일,화,06시-08시,오전,야간,사망자수,2
2128,09,평일,화,08시-10시,오전,주간,사망자수,6
2129,09,평일,화,10시-12시,오전,주간,사망자수,3
2130,09,평일,화,12시-14시,오후,주간,사망자수,3
2131,09,평일,화,14시-16시,오후,주간,사망자수,5
2132,09,평일,화,16시-18시,오후,주간,사망자수,3
2133,09,평일,화,18시-20시,오후,야간,사망자수,3
2134,09,평일,화,20시-22시,오후,야간,사망자수,5
2135,09,평일,화,22시-24시,오후,야간,사망자수,4
2136,09,평일,수,00시-02시,오전,야간,사망자수,3
2137,09,평일,수,02시-04시,오전,야간,사망자수,4
2138,09,평일,수,04시-06시,오전,야간,사망자수,1
2139,09,평일,수,06시-08시,오전,야간,사망자수,1
2140,09,평일,수,08시-10시,오전,주간,사망자수,2
2141,09,평일,수,10시-12시,오전,주간,사망자수,4
2142,09,평일,수,12시-14시,오후,주간,사망자수,3
2143,09,평일,수,14시-16시,오후,주간,사망자수,3
2144,09,평일,수,16시-18시,오후,주간,사망자수,3
2145,09,평일,수,18시-20시,오후,야간,사망자수,5
2146,09,평일,수,20시-22시,오후,야간,사망자수,2
2147,09,평일,수,22시-24시,오후,야간,사망자수,1
2148,09,평일,목,00시-02시,오전,야간,사망자수,3
2149,09,평일,목,02시-04시,오전,야간,사망자수,1
2150,09,평일,목,04시-06시,오전,야간,사망자수,7
2151,09,평일,목,06시-08시,오전,야간,사망자수,5
2152,09,평일,목,08시-10시,오전,주간,사망자수,1
2153,09,평일,목,10시-12시,오전,주간,사망자수,5
2154,09,평일,목,12시-14시,오후,주간,사망자수,4
2155,09,평일,목,14시-16시,오후,주간,사망자수,4
2156,09,평일,목,16시-18시,오후,주간,사망자수,4
2157,09,평일,목,18시-20시,오후,야간,사망자수,2
2158,09,평일,목,20시-22시,오후,야간,사망자수,1
2159,09,평일,목,22시-24시,오후,야간,사망자수,3
2160,09,평일,금,00시-02시,오전,야간,사망자수,3
2161,09,평일,금,02시-04시,오전,야간,사망자수,3
2162,09,평일,금,04시-06시,오전,야간,사망자수,3
2163,09,평일,금,06시-08시,오전,야간,사망자수,2
2164,09,평일,금,08시-10시,오전,주간,사망자수,4
2165,09,평일,금,10시-12시,오전,주간,사망자수,1
2166,09,평일,금,12시-14시,오후,주간,사망자수,5
2167,09,평일,금,14시-16시,오후,주간,사망자수,3
2168,09,평일,금,16시-18시,오후,주간,사망자수,2
2169,09,평일,금,18시-20시,오후,야간,사망자수,4
2170,09,평일,금,20시-22시,오후,야간,사망자수,1
2171,09,평일,금,22시-24시,오후,야간,사망자수,5
2172,09,주말,토,00시-02시,오전,야간,사망자수,2
2173,09,주말,토,02시-04시,오전,야간,사망자수,1
2174,09,주말,토,04시-06시,오전,야간,사망자수,4
2175,09,주말,토,06시-08시,오전,야간,사망자수,0
2176,09,주말,토,08시-10시,오전,주간,사망자수,2
2177,09,주말,토,10시-12시,오전,주간,사망자수,4
2178,09,주말,토,12시-14시,오후,주간,사망자수,6
2179,09,주말,토,14시-16시,오후,주간,사망자수,1
2180,09,주말,토,16시-18시,오후,주간,사망자수,4
2181,09,주말,토,18시-20시,오후,야간,사망자수,8
2182,09,주말,토,20시-22시,오후,야간,사망자수,2
2183,09,주말,토,22시-24시,오후,야간,사망자수,1
2184,09,주말,일,00시-02시,오전,야간,부상자수,71
2185,09,주말,일,02시-04시,오전,야간,부상자수,43
2186,09,주말,일,04시-06시,오전,야간,부상자수,56
2187,09,주말,일,06시-08시,오전,야간,부상자수,50
2188,09,주말,일,08시-10시,오전,주간,부상자수,129
2189,09,주말,일,10시-12시,오전,주간,부상자수,293
2190,09,주말,일,12시-14시,오후,주간,부상자수,347
2191,09,주말,일,14시-16시,오후,주간,부상자수,412
2192,09,주말,일,16시-18시,오후,주간,부상자수,446
2193,09,주말,일,18시-20시,오후,야간,부상자수,365
2194,09,주말,일,20시-22시,오후,야간,부상자수,247
2195,09,주말,일,22시-24시,오후,야간,부상자수,151
2196,09,평일,월,00시-02시,오전,야간,부상자수,72
2197,09,평일,월,02시-04시,오전,야간,부상자수,48
2198,09,평일,월,04시-06시,오전,야간,부상자수,46
2199,09,평일,월,06시-08시,오전,야간,부상자수,193
2200,09,평일,월,08시-10시,오전,주간,부상자수,303
2201,09,평일,월,10시-12시,오전,주간,부상자수,397
2202,09,평일,월,12시-14시,오후,주간,부상자수,434
2203,09,평일,월,14시-16시,오후,주간,부상자수,334
2204,09,평일,월,16시-18시,오후,주간,부상자수,456
2205,09,평일,월,18시-20시,오후,야간,부상자수,447
2206,09,평일,월,20시-22시,오후,야간,부상자수,290
2207,09,평일,월,22시-24시,오후,야간,부상자수,237
2208,09,평일,화,00시-02시,오전,야간,부상자수,81
2209,09,평일,화,02시-04시,오전,야간,부상자수,31
2210,09,평일,화,04시-06시,오전,야간,부상자수,60
2211,09,평일,화,06시-08시,오전,야간,부상자수,146
2212,09,평일,화,08시-10시,오전,주간,부상자수,328
2213,09,평일,화,10시-12시,오전,주간,부상자수,323
2214,09,평일,화,12시-14시,오후,주간,부상자수,355
2215,09,평일,화,14시-16시,오후,주간,부상자수,405
2216,09,평일,화,16시-18시,오후,주간,부상자수,434
2217,09,평일,화,18시-20시,오후,야간,부상자수,446
2218,09,평일,화,20시-22시,오후,야간,부상자수,324
2219,09,평일,화,22시-24시,오후,야간,부상자수,202
2220,09,평일,수,00시-02시,오전,야간,부상자수,127
2221,09,평일,수,02시-04시,오전,야간,부상자수,50
2222,09,평일,수,04시-06시,오전,야간,부상자수,75
2223,09,평일,수,06시-08시,오전,야간,부상자수,188
2224,09,평일,수,08시-10시,오전,주간,부상자수,410
2225,09,평일,수,10시-12시,오전,주간,부상자수,400
2226,09,평일,수,12시-14시,오후,주간,부상자수,472
2227,09,평일,수,14시-16시,오후,주간,부상자수,516
2228,09,평일,수,16시-18시,오후,주간,부상자수,571
2229,09,평일,수,18시-20시,오후,야간,부상자수,553
2230,09,평일,수,20시-22시,오후,야간,부상자수,364
2231,09,평일,수,22시-24시,오후,야간,부상자수,310
2232,09,평일,목,00시-02시,오전,야간,부상자수,75
