도로형태_대,도로형태_소,시간대,합계,합계,합계,202101,202101,202101,202102,202102,202102,202103,202103,202103,202104,202104,202104,202105,202105,202105,202106,202106,202106,202107,202107,202107,202108,202108,202108,202109,202109,202109,202110,202110,202110,202111,202111,202111,202112,202112,202112
도로형태_대,도로형태_소,시간대,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수,사고건수,사망자수,부상자수
교차로,교차로부근,10시-12시,"2,947",26,"4,291",217,0,334,202,1,304,224,3,309,239,0,343,236,3,323,277,5,398,273,2,410,255,2,365,267,0,374,251,2,381,263,0,382,243,8,368
교차로,교차로부근,12시-14시,"3,368",23,"4,982",226,2,322,267,2,391,291,3,455,310,2,464,308,3,455,291,0,428,296,2,437,325,3,480,270,1,397,272,4,404,262,1,391,250,0,358
교차로,교차로부근,14시-16시,"3,528",30,"5,307",246,3,400,274,1,417,309,5,472,320,2,489,322,3,476,296,2,436,270,0,406,307,3,488,323,3,468,292,1,430,304,6,436,265,1,389
교차로,교차로부근,16시-18시,"3,942",20,"5,785",282,3,416,253,1,358,311,2,446,338,1,529,349,2,526,360,0,528,357,1,525,320,3,460,322,3,490,381,0,548,356,2,507,313,2,452
교차로,교차로부근,18시-20시,"4,346",35,"6,210",409,2,594,307,0,424,377,1,541,392,4,607,309,1,424,300,4,411,347,1,528,296,2,428,341,4,467,446,9,659,401,3,552,421,4,575
교차로,교차로부근,20시-22시,"3,424",23,"5,211",374,3,562,267,3,420,288,2,444,280,2,414,295,2,430,263,1,416,290,0,440,280,2,440,272,1,401,258,4,394,257,2,406,300,1,444
교차로,교차로부근,22시-24시,"2,667",21,"4,124",161,1,244,195,4,293,238,0,379,220,1,344,235,2,354,261,2,402,233,0,364,200,4,303,214,0,342,288,5,454,214,2,329,208,0,316
철길건널목,철길건널목,18시-20시,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-
기타/불명,기타/불명,00시-02시,377,13,487,19,1,22,17,0,25,36,1,54,39,2,51,31,2,38,32,1,41,39,0,47,21,1,27,29,1,37,22,1,30,50,1,64,42,2,51
기타/불명,기타/불명,02시-04시,166,8,207,6,0,6,11,0,16,16,2,16,16,0,21,12,0,15,20,0,25,17,1,19,13,2,17,8,0,9,9,1,10,26,1,35,12,1,18
기타/불명,기타/불명,04시-06시,220,14,279,9,0,9,15,0,17,25,0,39,13,1,16,25,2,35,21,0,24,20,2,24,16,2,14,18,2,19,17,0,25,18,2,27,23,3,30
기타/불명,기타/불명,06시-08시,600,9,781,33,0,40,37,0,51,52,0,73,47,0,71,58,0,82,55,0,78,51,1,64,52,0,60,49,1,52,49,2,62,54,1,68,63,4,80
기타/불명,기타/불명,08시-10시,"1,228",15,"1,568",65,2,81,67,1,93,107,1,131,121,1,146,116,1,153,116,1,135,98,4,128,104,2,132,110,1,136,114,0,150,110,0,147,100,1,136
기타/불명,기타/불명,10시-12시,"1,462",25,"1,981",80,1,104,94,0,124,131,3,171,113,3,159,140,1,184,141,3,188,134,2,182,127,3,181,130,3,203,126,3,163,131,2,179,115,1,143
기타/불명,기타/불명,12시-14시,"1,654",18,"2,273",104,0,152,124,2,173,125,3,155,149,0,193,152,6,205,160,0,231,143,1,220,146,1,202,147,1,185,160,0,224,136,3,179,108,1,154
기타/불명,기타/불명,14시-16시,"1,867",22,"2,598",112,1,146,130,3,183,176,1,238,155,3,216,164,2,234,178,3,242,158,0,216,154,2,211,170,1,225,167,2,230,174,3,247,129,1,210
기타/불명,기타/불명,16시-18시,"1,931",14,"2,612",117,0,158,118,0,159,140,0,192,171,1,229,180,6,230,172,2,248,180,0,249,160,0,220,185,1,264,183,2,235,155,0,205,170,2,223
기타/불명,기타/불명,18시-20시,"1,876",23,"2,473",150,1,192,136,3,182,156,2,199,130,0,176,138,0,187,151,2,188,146,1,186,148,1,208,151,2,195,222,2,321,177,5,222,171,4,217
기타/불명,기타/불명,20시-22시,"1,269",12,"1,664",100,1,136,107,0,147,98,0,138,109,2,137,93,1,115,94,3,124,126,1,176,119,3,155,107,1,136,112,0,134,95,0,130,109,0,136
기타/불명,기타/불명,22시-24시,892,11,"1,232",31,1,43,63,1,106,116,0,161,82,1,107,87,1,112,89,2,144,83,2,104,54,0,79,65,1,95,89,1,113,59,1,77,74,0,91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
